"cn","plotclass"
145744116010478,3
145744394010478,1
145744760010478,3
145744847010478,2
145744992010478,1
145745153010478,2
145805788010854,3
196873276010854,3
145745670010478,1
145745988010478,2
145746067010478,2
145746245010478,3
146685151010854,2
145746512010478,3
145747118010478,1
145747182010478,3
145747341010478,3
158401575010478,2
158401962010478,3
145805762010854,2
94581485010478,3
94581563010478,1
94581811010478,3
54894941010478,3
196874392010854,3
54930990010478,2
145805432010854,1
145805600010854,1
55068924010478,2
54920930010478,1
196872966010854,2
54976133010478,2
145805595010854,3
54976470010478,1
54976567010478,1
196873198010854,2
196873200010854,2
54977195010478,1
54977263010478,2
54947267010478,2
54947351010478,3
54947970010478,3
54948194010478,2
54948599010478,1
54948692010478,2
54948902010478,2
54948966010478,1
145801659010478,1
145801851010478,1
145801961010478,1
145802033010478,3
145805303010854,1
145802851010478,2
145803083010478,1
146685038010854,2
158400627010478,3
158400747010478,3
55117771010478,1
196874374010854,2
196872786010854,1
94582039010478,3
94582582010478,3
94582736010478,2
145805781010854,2
145805786010854,1
94583254010478,1
94583630010478,3
94584331010478,3
94584503010478,1
94584660010478,2
94562564010478,1
94562701010478,3
145805586010854,2
145805588010854,2
94563352010478,1
94563521010478,3
94563872010478,2
94564024010478,1
94564735010478,3
94564902010478,1
94564947010478,2
94565006010478,1
145805606010854,1
55117831010478,1
54897826010478,3
145787734010478,3
55037745010478,3
55034832010478,3
196873558010854,1
55035340010478,2
145805650010854,2
55035560010478,1
196873464010854,1
145805652010854,1
94598614010478,2
94598859010478,2
94589839010478,1
145805372010854,3
94591363010478,1
94591452010478,2
94591723010478,1
94591802010478,2
94591895010478,3
94591989010478,3
94592172010478,3
145805379010854,2
145805381010854,1
54923053010478,1
145805402010854,2
54923713010478,3
54924162010478,3
54924266010478,2
54924382010478,3
54924849010478,1
54925064010478,3
145805417010854,1
145805419010854,1
54925375010478,3
54925666010478,1
146685090010854,3
54925860010478,3
54925975010478,2
54926084010478,1
54926244010478,3
54926324010478,3
54926424010478,2
54926587010478,1
146685098010854,2
54926744010478,3
54926833010478,2
145805424010854,2
145805427010854,2
94593125010478,3
94593353010478,3
94594101010478,2
94594356010478,3
145805401010854,3
145805404010854,1
94595621010478,1
94571410010478,3
94571695010478,3
94571834010478,1
145805671010854,1
54927423010478,1
54928425010478,2
54928848010478,2
54928279010478,3
145805644010854,3
145729043010478,1
54900622010478,3
145731404010478,2
55036170010478,2
55038279010478,1
145783612010478,3
145785220010478,1
196873666010854,1
145805284010854,2
29118225010478,3
196873252010854,1
29118558010478,2
196873136010854,2
29119120010478,2
29119637010478,3
55119533010478,2
94599079010478,3
94599143010478,1
196873242010854,3
55062708010478,3
55062877010478,1
196873608010854,2
145805415010854,2
196873532010854,2
55063669010478,3
55063954010478,1
196874388010854,1
55064123010478,3
146685089010854,1
55064691010478,1
196874376010854,3
196874190010854,3
54963324010478,1
54963463010478,2
196874370010854,3
55128281010478,2
196873554010854,2
196873622010854,1
196873872010854,2
196873816010854,2
55036993010478,1
55037040010478,3
196873758010854,2
196873952010854,3
55038031010478,2
55038370010478,1
54911464010478,3
146685114010854,2
196873436010854,3
145767350010478,1
94603365010478,3
145760826010478,1
145805428010854,3
54927637010478,1
94592800010478,3
54927808010478,1
146685053010854,2
145760233010478,3
196873594010854,2
145805434010854,2
54930136010478,3
54930496010478,2
54930579010478,1
54930672010478,2
54930842010478,2
54930898010478,3
94599701010478,1
145805444010854,1
94600371010478,3
94600500010478,3
146685108010854,2
94600880010478,1
146685111010854,3
94601217010478,2
94601293010478,1
146685115010854,2
94601433010478,1
94601661010478,3
94601779010478,2
94601946010478,3
94602079010478,3
145805472010854,2
94602450010478,3
145805475010854,2
94602726010478,3
94602873010478,1
145805478010854,2
145805479010854,2
94603625010478,2
196872868010854,1
55067374010478,1
55067484010478,1
55068658010478,3
55069028010478,1
29120037010478,2
196874266010854,1
145805571010854,1
145805344010854,1
196874198010854,1
55065423010478,1
55065804010478,2
196873048010854,3
196873046010854,3
196873612010854,1
145759875010478,1
145760044010478,2
145760345010478,1
146685088010854,1
145760941010478,1
145760994010478,3
196873434010854,2
54908489010478,3
54909394010478,1
54909590010478,2
145805746010854,1
54912126010478,2
54912924010478,2
54914145010478,1
55038568010478,3
54985878010478,3
54986017010478,2
54991942010478,1
55090732010478,2
55091056010478,1
196873528010854,1
55130220010478,2
55046465010478,2
55046611010478,1
55046995010478,1
196873484010854,1
55047401010478,2
196873562010854,3
55047636010478,3
55048432010478,3
196873482010854,2
55048801010478,3
196873402010854,3
55049411010478,1
196873400010854,1
196872924010854,2
94639022010478,3
146685058010854,1
145728784010478,1
145729237010478,1
145729522010478,1
54910791010478,1
54917174010478,2
54914871010478,3
54907540010478,3
54907780010478,3
54911282010478,2
54915430010478,1
55129320010478,2
145805648010854,2
145730797010478,1
145730918010478,3
145805653010854,2
145731743010478,2
145805665010854,2
145732552010478,3
145732743010478,1
54909687010478,2
54895175010478,1
145805610010854,1
145787189010478,2
145788988010478,3
145805772010854,3
54918775010478,2
54920011010478,3
145767447010478,1
153804406010478,3
54897377010478,1
145783947010478,1
153804339010478,1
145805202010854,1
54961782010478,2
54916566010478,1
54902256010478,2
54963536010478,3
54964367010478,2
54918576010478,3
196872896010854,1
54962090010478,1
54962695010478,3
54963630010478,2
54895370010478,2
145805669010854,3
145733023010478,2
145805677010854,3
145767225010478,3
145805482010854,1
55127560010478,1
146685049010854,2
196874354010854,2
55128450010478,1
55128693010478,2
196874116010854,2
146685057010854,3
196874154010854,2
55129620010478,3
196874108010854,3
55130279010478,3
55130439010478,3
145805194010854,1
55130815010478,2
54917321010478,1
54915549010478,1
54916085010478,2
145784230010478,3
145789558010478,2
54896630010478,2
54908385010478,1
54898503010478,3
54899247010478,3
54962430010478,2
145805219010854,1
145740279010478,1
54917983010478,1
54897287010478,1
54898809010478,2
54898886010478,3
145805655010854,2
54964058010478,1
54964159010478,2
145784493010478,1
54964753010478,1
145784624010478,1
54918100010478,2
54901698010478,1
54958306010478,2
54917581010478,1
145805349010854,2
54912295010478,1
54912453010478,1
145745091010478,2
145784857010478,1
54922902010478,3
54922269010478,1
145787083010478,3
145788060010478,1
146685039010854,3
146685040010854,3
145805114010854,2
145789177010478,3
145789295010478,3
54957801010478,3
54957911010478,3
54958165010478,1
54958383010478,3
54958527010478,1
54961913010478,3
54962352010478,1
54962574010478,2
145805203010854,3
145805211010854,1
54919069010478,3
54901185010478,3
54902088010478,1
54908024010478,1
54908567010478,3
145805727010854,1
145805729010854,3
54901252010478,1
146685099010854,3
196873320010854,3
54909805010478,2
54910957010478,1
54911185010478,3
54913663010478,2
54963885010478,2
54897026010478,3
54907406010478,2
145784080010478,2
145784453010478,1
145805271010854,2
54911896010478,3
54898002010478,2
54907871010478,3
145805383010854,2
54898981010478,2
145805353010854,3
145805370010854,3
54912669010478,2
145805776010854,1
54914723010478,1
54915623010478,3
54915892010478,2
54910697010478,1
54920125010478,1
54920576010478,1
54916888010478,2
54917530010478,3
54918712010478,1
54918947010478,3
54919454010478,1
54919668010478,2
146685062010854,2
146685064010854,1
54897730010478,2
54899854010478,1
54900215010478,1
54900277010478,1
54901066010478,1
54921251010478,2
54921848010478,1
54914453010478,1
54914628010478,3
54915209010478,2
54915316010478,1
54915964010478,1
54962951010478,2
54964690010478,2
54921015010478,3
54896494010478,1
54912515010478,2
54913424010478,3
145740137010478,3
145805716010854,3
54894983010478,2
54959294010478,2
54959478010478,2
54959606010478,2
54963972010478,3
145805616010854,2
54921091010478,1
54959192010478,1
54959842010478,1
54963224010478,1
54913160010478,3
54914284010478,3
54963029010478,1
54958876010478,2
145805238010854,1
145805218010854,1
145805210010854,1
54961200010478,1
54964298010478,2
119147925010661,1
144978235010661,1
168987415010661,1
168987713010661,1
119148065010661,2
168987479010661,2
144978321010661,3
119148051010661,2
144980883010661,2
119148003010661,2
144978241010661,2
119148169010661,1
168987639010661,1
168987655010661,3
144978325010661,3
168987649010661,1
144979666010661,3
119148133010661,3
144978357010661,1
168987745010661,3
144978343010661,1
144978337010661,3
144978259010661,2
168987513010661,3
119148091010661,1
144978351010661,1
144978345010661,1
119148021010661,1
119148011010661,3
168987673010661,2
119148151010661,3
144978289010661,1
144979007010661,1
119147975010661,1
168987623010661,2
119147897010661,1
144978163010661,2
168987457010661,2
119147877010661,3
144978137010661,2
119147775010661,2
119148027010661,2
119148135010661,1
119148137010661,3
119147851010661,3
119147933010661,2
119147857010661,1
119147847010661,3
119148123010661,1
119147849010661,1
119147803010661,2
119147921010661,1
119147931010661,2
119147853010661,2
119147855010661,2
119148149010661,3
119148059010661,3
119148007010661,3
119147909010661,1
119148001010661,3
119148053010661,2
119148047010661,3
119147917010661,3
119148043010661,3
119148171010661,2
119148061010661,1
119148049010661,1
119148167010661,3
119148055010661,2
119147991010661,3
119148067010661,1
119148063010661,1
119147901010661,3
119148071010661,3
119147907010661,2
119147903010661,1
119148013010661,3
119147939010661,1
119148089010661,1
119148015010661,2
119147929010661,2
119148115010661,1
119148019010661,1
119147923010661,1
119148093010661,1
119148095010661,2
119148099010661,1
119147927010661,2
119148075010661,1
119147935010661,3
119148023010661,1
119148079010661,3
119148125010661,3
119147943010661,2
119147813010661,1
119148037010661,1
119147987010661,3
119147989010661,2
119147979010661,2
119148039010661,1
119147983010661,2
119147895010661,3
119147885010661,2
119147891010661,3
119147845010661,2
119147893010661,1
119147973010661,2
119147883010661,2
119147821010661,3
119147959010661,1
119147955010661,1
119147829010661,3
119147881010661,3
119147819010661,3
119147947010661,1
119147871010661,2
119147953010661,2
119147957010661,1
119148119010661,3
119147799010661,1
119147785010661,1
119147797010661,1
119147817010661,3
119147815010661,2
119147811010661,1
119147809010661,3
119148105010661,2
119147971010661,2
119148035010661,2
119148033010661,1
119147965010661,3
119147913010661,2
144978117010661,1
144978179010661,3
144978167010661,3
144978171010661,3
144978237010661,2
119147861010661,2
144978251010661,3
119147919010661,1
119148153010661,1
144978173010661,1
119148159010661,1
119148005010661,3
144978299010661,1
144978329010661,2
119147905010661,1
144978303010661,3
144978311010661,3
119147911010661,3
119148165010661,1
119147993010661,2
119147899010661,1
144980378010661,1
119147997010661,2
144978305010661,3
119148113010661,3
144979211010661,3
144979602010661,1
144979343010661,3
119148009010661,1
119148045010661,1
144978309010661,3
144980449010661,3
144978317010661,1
144978319010661,2
119148143010661,1
144980055010661,2
119148097010661,2
144980184010661,1
144980248010661,1
119148017010661,1
144979796010661,2
144978333010661,3
144980578010661,2
144978353010661,1
144978339010661,3
144982185010661,1
119148087010661,3
119148139010661,3
144978361010661,1
144978253010661,1
119148077010661,2
144978263010661,3
144979926010661,3
144978247010661,2
144978197010661,2
144978129010661,2
144978189010661,2
144978293010661,2
144978943010661,2
144978285010661,1
119147981010661,2
119147977010661,1
144979073010661,2
144978215010661,1
144978221010661,2
144978223010661,1
119147969010661,1
144978161010661,3
144981532010661,1
144978225010661,2
119147843010661,1
119147961010661,2
144978141010661,3
144980820010661,2
119147875010661,2
144978149010661,3
144978273010661,2
119148117010661,3
119148121010661,3
144978209010661,3
119147879010661,3
119147951010661,3
119147963010661,2
119147789010661,1
144978143010661,1
119147791010661,1
144981403010661,2
144978115010661,3
144978133010661,2
144978135010661,3
119147787010661,2
144978091010661,2
119147807010661,1
119147781010661,3
144978121010661,1
144978811010661,2
144978367010661,3
144978603010661,1
144978245010661,2
168987489010661,1
144978243010661,2
144978181010661,3
144978249010661,2
144978169010661,2
144982122010661,2
144982059010661,3
144978165010661,2
144978175010661,1
168987733010661,1
168987431010661,1
168987641010661,1
144978315010661,2
168987723010661,1
144979276010661,3
168987571010661,1
144978233010661,3
144978301010661,1
144979537010661,1
144978231010661,3
168987485010661,1
168987755010661,3
144979408010661,3
144980513010661,1
168987565010661,2
144981658010661,3
144978323010661,3
144978335010661,1
144978349010661,2
144979991010661,2
144979731010661,3
168987587010661,3
168987663010661,2
168987497010661,1
144978347010661,1
144978255010661,3
144978261010661,2
144980313010661,1
144978331010661,3
144981140010661,1
144981011010661,3
144981722010661,2
168987669010661,2
144978355010661,1
144980119010661,1
144978257010661,2
168987515010661,2
168987621010661,1
144978295010661,2
144979139010661,2
144978229010661,1
144978291010661,2
168987545010661,2
144978287010661,2
168987721010661,2
144978219010661,3
144978283010661,1
144978213010661,1
168987537010661,2
144978211010661,2
144978217010661,2
144978153010661,2
144978155010661,3
168987411010661,2
144978269010661,2
168987729010661,2
144981469010661,2
144978265010661,2
144978207010661,3
168987525010661,2
144978271010661,2
144978139010661,2
144978093010661,1
168987371010661,3
144978123010661,3
144978131010661,3
168987693010661,3
144978369010661,2
168987607010661,2
168987685010661,1
144981204010661,2
144978877010661,2
144981911010661,1
144978363010661,2
168987741010661,3
168987389010661,3
168987697010661,3
168987433010661,3
168987499010661,2
168987481010661,1
168987421010661,1
168987419010661,3
168987391010661,2
168987503010661,1
168987487010661,2
168987427010661,1
168987635010661,3
168987651010661,1
168987629010661,1
168987581010661,1
